ko_id,pathway_id
K04517,map01110
K04518,map01110
K04714,map01110
K04781,map01110
K04782,map01110
K05277,map01110
K05278,map01110
K05279,map01110
K05280,map01110
K05281,map01110
K05282,map01110
K05342,map01110
K05343,map01110
K05349,map01110
K05350,map01110
K05353,map01110
K05354,map01110
K05355,map01110
K05356,map01110
K05357,map01110
K05358,map01110
K05359,map01110
K05369,map01110
K05370,map01110
K05371,map01110
K05375,map01110
K05525,map01110
K05551,map01110
K05552,map01110
K05553,map01110
K05554,map01110
K05555,map01110
K05556,map01110
K05597,map01110
K05602,map01110
K05821,map01110
K05822,map01110
K05823,map01110
K05824,map01110
K05825,map01110
K05828,map01110
K05829,map01110
K05830,map01110
K05878,map01110
K05887,map01110
K05894,map01110
K05901,map01110
K05906,map01110
K05917,map01110
K05928,map01110
K05933,map01110
K05942,map01110
K05953,map01110
K05954,map01110
K05955,map01110
K05957,map01110
K05992,map01110
K06001,map01110
K06013,map01110
K06044,map01110
K06045,map01110
K06116,map01110
K06117,map01110
K06118,map01110
K06119,map01110
K06125,map01110
K06126,map01110
K06127,map01110
K06134,map01110
K06208,map01110
K06209,map01110
K06443,map01110
K06444,map01110
K06859,map01110
K06863,map01110
K06892,map01110
K06900,map01110
K06928,map01110
K06981,map01110
K06998,map01110
K07024,map01110
K07029,map01110
K07094,map01110
K07145,map01110
K07215,map01110
K07226,map01110
K07382,map01110
K07384,map01110
K07385,map01110
K07404,map01110
K07405,map01110
K07409,map01110
K07419,map01110
K07508,map01110
K07509,map01110
K07511,map01110
K07513,map01110
K07514,map01110
K07515,map01110
K07748,map01110
K07750,map01110
K08074,map01110
K08081,map01110
K08099,map01110
K08100,map01110
K08101,map01110
K08233,map01110
K08241,map01110
K08242,map01110
K08243,map01110
K08246,map01110
K08248,map01110
K08249,map01110
K08261,map01110
K08289,map01110
K08295,map01110
K08591,map01110
K08658,map01110
K08680,map01110
K08683,map01110
K08693,map01110
K08695,map01110
K08730,map01110
K08973,map01110
K08977,map01110
K09128,map01110
K09459,map01110
K09460,map01110
K09478,map01110
K09483,map01110
K09587,map01110
K09588,map01110
K09589,map01110
K09590,map01110
K09591,map01110
K09699,map01110
K09753,map01110
K09754,map01110
K09755,map01110
K09756,map01110
K09757,map01110
K09827,map01110
K09828,map01110
K09829,map01110
K09831,map01110
K09832,map01110
K09833,map01110
K09834,map01110
K09835,map01110
K09836,map01110
K09837,map01110
K09838,map01110
K09839,map01110
K09840,map01110
K09841,map01110
K09842,map01110
K09843,map01110
K09844,map01110
K09845,map01110
K09846,map01110
K09847,map01110
K09879,map01110
K09881,map01110
K09913,map01110
K10027,map01110
K10046,map01110
K10047,map01110
K10106,map01110
K10150,map01110
K10156,map01110
K10187,map01110
K10203,map01110
K10205,map01110
K10206,map01110
K10208,map01110
K10209,map01110
K10210,map01110
K10211,map01110
K10212,map01110
K10226,map01110
K10244,map01110
K10245,map01110
K10246,map01110
K10247,map01110
K10248,map01110
K10249,map01110
K10250,map01110
K10251,map01110
K10258,map01110
K10525,map01110
K10526,map01110
K10527,map01110
K10528,map01110
K10529,map01110
K10536,map01110
K10566,map01110
K10703,map01110
K10705,map01110
K10717,map01110
K10757,map01110
K10760,map01110
K10775,map01110
K10814,map01110
K10815,map01110
K10816,map01110
K10817,map01110
K10852,map01110
K10960,map01110
K10977,map01110
K10978,map01110
K11067,map01110
K11155,map01110
K11160,map01110
K11175,map01110
K11176,map01110
K11188,map01110
K11258,map01110
K11262,map01110
K11263,map01110
K11333,map01110
K11334,map01110
K11335,map01110
K11336,map01110
K11337,map01110
K11358,map01110
K11381,map01110
K11410,map01110
K11472,map01110
K11473,map01110
K11517,map01110
K11529,map01110
K11532,map01110
K11540,map01110
K11541,map01110
K11608,map01110
K11609,map01110
K11610,map01110
K11611,map01110
K11645,map01110
K11646,map01110
K11751,map01110
K11752,map01110
K11753,map01110
K11755,map01110
K11778,map01110
K11782,map01110
K11783,map01110
K11784,map01110
K11785,map01110
K11787,map01110
K11788,map01110
K11808,map01110
K11812,map01110
K11813,map01110
K11818,map01110
K11819,map01110
K11820,map01110
K11821,map01110
K12047,map01110
K12073,map01110
K12153,map01110
K12154,map01110
K12156,map01110
K12250,map01110
K12251,map01110
K12298,map01110
K12316,map01110
K12317,map01110
K12338,map01110
K12355,map01110
K12356,map01110
K12406,map01110
K12407,map01110
K12420,map01110
K12428,map01110
K12437,map01110
K12447,map01110
K12451,map01110
K12467,map01110
K12501,map01110
K12502,map01110
K12503,map01110
K12504,map01110
K12505,map01110
K12506,map01110
K12524,map01110
K12525,map01110
K12526,map01110
K12570,map01110
K12628,map01110
K12629,map01110
K12630,map01110
K12631,map01110
K12632,map01110
K12633,map01110
K12634,map01110
K12635,map01110
K12636,map01110
K12637,map01110
K12638,map01110
K12639,map01110
K12640,map01110
K12643,map01110
K12644,map01110
K12645,map01110
K12657,map01110
K12659,map01110
K12673,map01110
K12674,map01110
K12675,map01110
K12676,map01110
K12677,map01110
K12692,map01110
K12693,map01110
K12694,map01110
K12695,map01110
K12696,map01110
K12697,map01110
K12698,map01110
K12699,map01110
K12701,map01110
K12702,map01110
K12703,map01110
K12704,map01110
K12705,map01110
K12707,map01110
K12708,map01110
K12709,map01110
K12710,map01110
K12711,map01110
K12712,map01110
K12713,map01110
K12714,map01110
K12719,map01110
K12720,map01110
K12721,map01110
K12722,map01110
K12723,map01110
K12724,map01110
K12729,map01110
K12730,map01110
K12731,map01110
K12742,map01110
K12743,map01110
K12744,map01110
K12745,map01110
K12747,map01110
K12748,map01110
K12901,map01110
K12902,map01110
K12903,map01110
K12904,map01110
K12905,map01110
K12906,map01110
K12907,map01110
K12908,map01110
K12909,map01110
K12910,map01110
K12911,map01110
K12912,map01110
K12913,map01110
K12914,map01110
K12915,map01110
K12917,map01110
K12918,map01110
K12919,map01110
K12920,map01110
K12921,map01110
K12923,map01110
K12924,map01110
K12926,map01110
K12927,map01110
K12928,map01110
K12929,map01110
K12930,map01110
K12934,map01110
K12935,map01110
K12936,map01110
K12939,map01110
K12957,map01110
K12972,map01110
K13027,map01110
K13029,map01110
K13030,map01110
K13031,map01110
K13032,map01110
K13033,map01110
K13034,map01110
K13035,map01110
K13037,map01110
K13051,map01110
K13063,map01110
K13064,map01110
K13065,map01110
K13066,map01110
K13067,map01110
K13068,map01110
K13070,map01110
K13071,map01110
K13077,map01110
K13079,map01110
K13081,map01110
K13082,map01110
K13083,map01110
K13222,map01110
K13223,map01110
K13224,map01110
K13225,map01110
K13226,map01110
K13227,map01110
K13229,map01110
K13230,map01110
K13231,map01110
K13232,map01110
K13233,map01110
K13234,map01110
K13235,map01110
K13240,map01110
K13241,map01110
K13242,map01110
K13257,map01110
K13258,map01110
K13259,map01110
K13260,map01110
K13261,map01110
K13262,map01110
K13263,map01110
K13265,map01110
K13266,map01110
K13267,map01110
K13269,map01110
K13272,map01110
K13273,map01110
K13306,map01110
K13307,map01110
K13308,map01110
K13309,map01110
K13310,map01110
K13311,map01110
K13312,map01110
K13313,map01110
K13315,map01110
K13316,map01110
K13317,map01110
K13318,map01110
K13319,map01110
K13320,map01110
K13322,map01110
K13326,map01110
K13327,map01110
K13328,map01110
K13329,map01110
K13330,map01110
K13332,map01110
K13356,map01110
K13371,map01110
K13372,map01110
K13373,map01110
K13382,map01110
K13383,map01110
K13384,map01110
K13385,map01110
K13386,map01110
K13387,map01110
K13389,map01110
K13390,map01110
K13391,map01110
K13392,map01110
K13393,map01110
K13394,map01110
K13395,map01110
K13396,map01110
K13397,map01110
K13398,map01110
K13400,map01110
K13401,map01110
K13427,map01110
K13492,map01110
K13493,map01110
K13494,map01110
K13495,map01110
K13496,map01110
K13497,map01110
K13498,map01110
K13501,map01110
K13503,map01110
K13506,map01110
K13507,map01110
K13508,map01110
K13509,map01110
K13513,map01110
K13517,map01110
K13519,map01110
K13523,map01110
K13534,map01110
K13542,map01110
K13543,map01110
K13544,map01110
K13545,map01110
K13546,map01110
K13547,map01110
K13548,map01110
K13549,map01110
K13550,map01110
K13551,map01110
K13552,map01110
K13553,map01110
K13554,map01110
K13555,map01110
K13556,map01110
K13557,map01110
K13559,map01110
K13560,map01110
K13561,map01110
K13562,map01110
K13563,map01110
K13564,map01110
K13565,map01110
K13574,map01110
K13600,map01110
K13601,map01110
K13602,map01110
K13603,map01110
K13604,map01110
K13605,map01110
K13606,map01110
K13607,map01110
K13608,map01110
K13644,map01110
K13679,map01110
K13713,map01110
K13727,map01110
K13745,map01110
K13774,map01110
K13775,map01110
K13787,map01110
K13789,map01110
K13799,map01110
K13810,map01110
K13811,map01110
K13821,map01110
K13829,map01110
K13830,map01110
K13832,map01110
K13853,map01110
K13937,map01110
K13951,map01110
K13952,map01110
K13953,map01110
K13954,map01110
K13979,map01110
K13997,map01110
K14028,map01110
K14029,map01110
K14036,map01110
K14037,map01110
K14038,map01110
K14039,map01110
K14040,map01110
K14041,map01110
K14042,map01110
K14043,map01110
K14044,map01110
K14045,map01110
K14046,map01110
K14047,map01110
K14066,map01110
K14073,map01110
K14074,map01110
K14075,map01110
K14076,map01110
K14085,map01110
K14130,map01110
K14132,map01110
K14134,map01110
K14135,map01110
K14152,map01110
K14155,map01110
K14157,map01110
K14163,map01110
K14170,map01110
K14173,map01110
K14174,map01110
K14176,map01110
K14177,map01110
K14178,map01110
K14179,map01110
K14180,map01110
K14182,map01110
K14183,map01110
K14184,map01110
K14186,map01110
K14187,map01110
K14190,map01110
K14215,map01110
K14244,map01110
K14245,map01110
K14246,map01110
K14249,map01110
K14250,map01110
K14251,map01110
K14252,map01110
K14253,map01110
K14254,map01110
K14255,map01110
K14256,map01110
K14257,map01110
K14260,map01110
K14266,map01110
K14271,map01110
K14272,map01110
K14329,map01110
K14366,map01110
K14367,map01110
K14368,map01110
K14369,map01110
K14370,map01110
K14371,map01110
K14372,map01110
K14373,map01110
K14374,map01110
K14375,map01110
K14423,map01110
K14424,map01110
K14452,map01110
K14454,map01110
K14455,map01110
K14456,map01110
K14471,map01110
K14472,map01110
K14541,map01110
K14577,map01110
K14593,map01110
K14594,map01110
K14595,map01110
K14596,map01110
K14597,map01110
K14598,map01110
K14605,map01110
K14606,map01110
K14621,map01110
K14626,map01110
K14627,map01110
K14628,map01110
K14629,map01110
K14630,map01110
K14631,map01110
K14632,map01110
K14633,map01110
K14641,map01110
K14642,map01110
K14652,map01110
K14656,map01110
K14674,map01110
K14675,map01110
K14677,map01110
K14681,map01110
K14682,map01110
K14759,map01110
K14760,map01110
K14975,map01110
K14976,map01110
K14984,map01110
K15036,map01110
K15037,map01110
K15086,map01110
K15087,map01110
K15088,map01110
K15089,map01110
K15090,map01110
K15091,map01110
K15092,map01110
K15093,map01110
K15094,map01110
K15095,map01110
K15096,map01110
K15097,map01110
K15098,map01110
K15099,map01110
K15226,map01110
K15227,map01110
K15230,map01110
K15231,map01110
K15314,map01110
K15315,map01110
K15316,map01110
K15320,map01110
K15397,map01110
K15404,map01110
K15405,map01110
K15406,map01110
K15467,map01110
K15472,map01110
K15506,map01110
K15633,map01110
K15634,map01110
K15635,map01110
K15639,map01110
K15652,map01110
K15728,map01110
K15741,map01110
K15742,map01110
K15744,map01110
K15745,map01110
K15746,map01110
K15747,map01110
K15748,map01110
K15759,map01110
K15774,map01110
K15775,map01110
K15776,map01110
K15777,map01110
K15778,map01110
K15779,map01110
K15780,map01110
K15791,map01110
K15793,map01110
K15800,map01110
K15808,map01110
K15812,map01110
K15813,map01110
K15814,map01110
K15815,map01110
K15816,map01110
K15817,map01110
K15819,map01110
K15821,map01110
K15823,map01110
K15849,map01110
K15860,map01110
K15884,map01110
K15885,map01110
K15886,map01110
K15887,map01110
K15889,map01110
K15890,map01110
K15891,map01110
K15892,map01110
K15893,map01110
K15907,map01110
K15916,map01110
K15918,map01110
K15919,map01110
K15926,map01110
K15927,map01110
K15928,map01110
K15929,map01110
K15930,map01110
K15931,map01110
K15932,map01110
K15933,map01110
K15934,map01110
K15935,map01110
K15936,map01110
K15937,map01110
K15938,map01110
K15939,map01110
K15941,map01110
K15942,map01110
K15943,map01110
K15944,map01110
K15945,map01110
K15946,map01110
K15947,map01110
K15948,map01110
K15949,map01110
K15950,map01110
K15951,map01110
K15952,map01110
K15953,map01110
K15954,map01110
K15955,map01110
K15956,map01110
K15957,map01110
K15958,map01110
K15959,map01110
K15960,map01110
K15961,map01110
K15962,map01110
K15963,map01110
K15964,map01110
K15965,map01110
K15966,map01110
K15967,map01110
K15968,map01110
K15969,map01110
K15970,map01110
K15971,map01110
K15972,map01110
K15988,map01110
K15989,map01110
K15990,map01110
K15991,map01110
K15992,map01110
K15993,map01110
K15994,map01110
K15995,map01110
K15996,map01110
K15997,map01110
K15998,map01110
K15999,map01110
K16000,map01110
K16001,map01110
K16002,map01110
K16003,map01110
K16004,map01110
K16005,map01110
K16006,map01110
K16007,map01110
K16008,map01110
K16009,map01110
K16010,map01110
K16011,map01110
K16015,map01110
K16016,map01110
K16017,map01110
K16018,map01110
K16019,map01110
K16020,map01110
K16021,map01110
K16023,map01110
K16033,map01110
K16034,map01110
K16035,map01110
K16036,map01110
K16037,map01110
K16038,map01110
K16039,map01110
K16040,map01110
K16055,map01110
K16082,map01110
K16083,map01110
K16084,map01110
K16085,map01110
K16086,map01110
K16149,map01110
K16150,map01110
K16153,map01110
K16207,map01110
K16265,map01110
K16266,map01110
K16305,map01110
K16306,map01110
K16339,map01110
K16342,map01110
K16343,map01110
K16368,map01110
K16369,map01110
K16370,map01110
K16421,map01110
K16422,map01110
K16423,map01110
K16424,map01110
K16425,map01110
K16426,map01110
K16427,map01110
K16431,map01110
K16435,map01110
K16436,map01110
K16437,map01110
K16438,map01110
K16439,map01110
K16619,map01110
K16792,map01110
K16793,map01110
K16816,map01110
K16817,map01110
K16818,map01110
K16860,map01110
K16881,map01110
K17054,map01110
K17055,map01110
K17056,map01110
K17058,map01110
K17059,map01110
K17069,map01110
K17078,map01110
K17103,map01110
K17104,map01110
K17105,map01110
K17194,map01110
K17211,map01110
K17212,map01110
K17217,map01110
K17360,map01110
K17450,map01110
K17475,map01110
K17476,map01110
K17497,map01110
K17625,map01110
K17626,map01110
K17643,map01110
K17644,map01110
K17645,map01110
K17646,map01110
K17647,map01110
K17648,map01110
K17649,map01110
K17650,map01110
K17651,map01110
K17652,map01110
K17717,map01110
K17744,map01110
K17746,map01110
K17747,map01110
K17753,map01110
K17819,map01110
K17825,map01110
K17826,map01110
K17827,map01110
K17829,map01110
K17830,map01110
K17835,map01110
K17836,map01110
K17841,map01110
K17842,map01110
K17872,map01110
K17876,map01110
K17900,map01110
K17911,map01110
K17912,map01110
K17913,map01110
K17940,map01110
K17942,map01110
K17947,map01110
K17961,map01110
K17982,map01110
K17989,map01110
K18000,map01110
K18001,map01110
K18002,map01110
K18003,map01110
K18009,map01110
K18010,map01110
K18054,map01110
K18056,map01110
K18057,map01110
K18062,map01110
K18091,map01110
K18097,map01110
K18108,map01110
K18113,map01110
K18118,map01110
K18121,map01110
K18124,map01110
K18125,map01110
K18209,map01110
K18210,map01110
K18221,map01110
K18240,map01110
K18279,map01110
K18280,map01110
K18281,map01110
K18284,map01110
K18285,map01110
K18286,map01110
K18287,map01110
K18315,map01110
K18316,map01110
K18317,map01110
K18318,map01110
K18319,map01110
K18368,map01110
K18383,map01110
K18385,map01110
K18386,map01110
K18387,map01110
K18388,map01110
K18389,map01110
K18390,map01110
K18391,map01110
K18392,map01110
K18393,map01110
K18394,map01110
K18395,map01110
K18396,map01110
K18397,map01110
K18447,map01110
K18472,map01110
K18532,map01110
K18533,map01110
K18534,map01110
K18537,map01110
K18556,map01110
K18558,map01110
K18562,map01110
K18563,map01110
K18565,map01110
K18566,map01110
K18568,map01110
K18569,map01110
K18570,map01110
K18571,map01110
K18572,map01110
K18582,map01110
K18583,map01110
K18586,map01110
K18606,map01110
K18649,map01110
K18652,map01110
K18653,map01110
K18654,map01110
K18686,map01110
K18689,map01110
K18690,map01110
K18693,map01110
K18800,map01110
K18836,map01110
K18851,map01110
K18857,map01110
K18858,map01110
K18859,map01110
K18860,map01110
K18884,map01110
K18933,map01110
K18966,map01110
K19007,map01110
K19064,map01110
K19073,map01110
K19102,map01110
K19103,map01110
K19104,map01110
K19105,map01110
K19106,map01110
K19107,map01110
K19108,map01110
K19109,map01110
K19110,map01110
K19111,map01110
K19112,map01110
K19113,map01110
K19177,map01110
K19180,map01110
K19182,map01110
K19183,map01110
K19184,map01110
K19200,map01110
K19222,map01110
K19243,map01110
K19267,map01110
K19269,map01110
K19312,map01110
K19517,map01110
K19532,map01110
K19546,map01110
K19547,map01110
K19548,map01110
K19549,map01110
K19550,map01110
K19566,map01110
K19567,map01110
K19568,map01110
K19569,map01110
K19570,map01110
K19571,map01110
K19650,map01110
K19651,map01110
K19652,map01110
K19664,map01110
K19665,map01110
K19698,map01110
K19723,map01110
K19724,map01110
K19725,map01110
K19726,map01110
